text,label,language
I- SAOM ifisa ukubonga i -CEI kanye nabantu base -DRC ngenxa yethuba elinikwe iNingizimu Africa lokuthi izoqaphela lolu khetho oluwumlando .,0,isiZulu
Isifundo sikaProf Mthembu luhlaziywe uhlelo lokulawulwa kwezinhlelo amaviki amabili ngaphansi kukaHulumeni omusha.,1,isiZulu
Icala elibhalwe ngo-2024 lwamemezela ulwazi lwezindaba zakamuva ngo-2024 emhlanganweni wesifunda.,1,isiZulu
""" Xola phela Ngonyama yami , kungukuqhuzuka nje lokhu okwenzekile .",0,isiZulu
Ukuhlolwa kwangempela lwasetshenziswa indlela yokubala izindleko ngenyanga edlule ngesicelo sikaNkk Zuma.,1,isiZulu
Abazali bezingane wafundisa inhlwathi kanye ne-umakhalekhukhwini esibhedlela esiseduze ngokuhambisana nezindinganiso eholidini eledlule.,1,isiZulu
Isikhulu uvumele inqubomgomo yomphakathi ngaphandle kwezinkinga.,1,isiZulu
Umsebenzi wezandla kwethule umgomo omusha ezimisweni eziphakeme.,1,isiZulu
Abazali bezingane wakwazi ukusebenzisa inhlwathi kanye ne-ibhodwe endlini yaseLusikisiki ngokusebenzisa izinsiza ezikhona ebusika ngo-2023.,1,isiZulu
Icala elibhalwe ngo-2024 lwasetshenziswa indlela yokubala izindleko ngo-2023 phambi kwekomidi.,1,isiZulu
"Njengalabo ebabehambe le ndlela ngaphambili kuleli zwekazi lase-Afrikha , sisabhekene nenselelo enkulu yokuchaza indima eyayizodlalwa isikhungo sobuholi bendabuko ohlelweni olusha lokubusa .",0,isiZulu
Ivangeli likaJesu wacela ukuthula emhlanganweni wango-2023 njengoba bekubhalwe encwadini.,1,isiZulu
"Lokhu sikwenza ngokubambisana okubandakanya uMnyango wezeMpilo , abeLaphi boMdabu , i-PEPFAR kanye ne Nelson R Mandela School of Medicine .",0,isiZulu
"Uma abashadene beqoka ukuboshwa wuMthetho , umshado kufanele ubhaliswe ngemuva kokuphothulwa komshado noma isikhathi eside ngokugunyaziwe isigaba 61b .",0,isiZulu
Uhlelo olusha uhlaziye uhlelo lokusebenza lwezisebenzi ngenhloso yokuthuthukisa ulwazi.,1,isiZulu
Konke ukuhlaziya kukhombisa ukuthi usizo lwezempilo alubizi futhi luyakwazi ukusekela imisebenzi esemqoka kanye nelandelayo .,0,isiZulu
izinguquko ezisemthethweni ezingaphazamisa i-EPMDS zaziswa ngendlela okuyiyo .,0,isiZulu
Uphenyo lwezibalo uNkk Zuma lwakhiwe amagama ababhali ngeSonto eledlule kusukela ngoJanuwari.,1,isiZulu
"Ngokuhambisana nalokho okushiwo yisigatshana nokukhokhwa kwemali enqunyiwe , uMkhandlu ungabhalisa iziqu ezengeziwe zomuntu obhaliswe ngokwesigaba 31 nofake isicelo esibhaliwe sokubhaliswa , uma ehambisana nemibandela enqunyiwe nokunikezela ngemininingwane enqunyiwe .",0,isiZulu
Uphenyo lwakamuva uxhumane ubufakazi besifundo ngaphambi kokuphela kwesonto.,1,isiZulu
Umphathi wepulazi wafundisa inhlwathi kanye ne-ibhodwe eholweni labafundi ngokuhambisana nezindinganiso ebusika ngo-2023.,1,isiZulu
umfelokazi uhlawuliswe inkomo ekhumula inzilo,0,isiZulu
Amaqembu amelwe kwisishayamthetho sesifundazwe anelungelo lokuba nezithunywa eqenjini lezithunywa zesifundazwe ngokulandela indlela yokubala ebhalwe kwiNgxenye B ekuSheduli 3 .,0,isiZulu
Isifundo sikaProf Mthembu uSibusiso lwabonisa umhlahlandlela womthetho ngo-2023 ngenhloso yokwenza lula izinto.,1,isiZulu
Isimemezelo sikahulumeni lwabonisa umhlahlandlela womthetho ngo-2023 ngesicelo sikaNkk Zuma.,1,isiZulu
Umfundi omusha wacwaninga inkukhu kanye ne-umakhalekhukhwini emapulazini aseKwaMashu ngemibandela ethile esinqunyiwe eholidini eledlule.,1,isiZulu
"Kube nguThembisa owethuka kuqala,""Mhlawumbe ubaba uHadebe uzothatha imoto asishiye .",0,isiZulu
"Kodwake amanye amadokhumende ayatholakala ngohlobo lwe-PDF ( isibonelo , Imithetho , amafomu ) , anikezelwa ngale ndlela ukuthi ahlale eyinhlobo okumele abe ngayo ukuhleleka nokwendlaleka kwawo .",0,isiZulu
Umphathi wepulazi wasebenzisa inyamazane kanye ne-umakhalekhukhwini esibhedlela esiseduze kanye nabanye abafundi abakhulu eholidini eledlule.,1,isiZulu
Lolu lwazi noma umbiko kumele kuhanjiswe kwi-SALGBC eyobe seyenza isiqiniseko sokuthi lufakwa eBhange yoLwazi kaZwelonke .,0,isiZulu
Ã‚Â© eyeka ukuba yilungu lenhlangano emkhethile ukuba abe yilungu loMkhandlu .,0,isiZulu
imibono sekuphume imiphefumulo ngemali ekhokhwa emarenki,0,isiZulu
"Ã¯ÂÅ¸Ã¯â‚¬Â Ezinye izinto ezifana nokufaka imikhiqizo emathinini , emabhodleleni , kanye nokusetshenziswa kwemishini ethutha imikhiqizo ngamabhande kuvame ukubeka abasebenzi ebucayini bomsindo omkhulu .",0,isiZulu
Uphenyo lwesayensi kwatholakale amathuba okuhlola izindlela ezintsha ngaphansi kokwengamela okuqinile.,1,isiZulu
Uprofesa wakwaZulu wanikeza impisi kanye ne-ithebula emapulazini aseKwaMashu ngokuhambisana nezindinganiso ebusika ngo-2023.,1,isiZulu
"Uhlobo lwemali yi-Euro , lufinqwa ngokuthiwa yi-EUR .",0,isiZulu
Isisebenzi uhlaziye ulwazi olusha oluqukethwe ebhukwini ngokuhambisana nezimiso.,1,isiZulu
Waze nini ukuthi kumele uhambe Mina nawe sasivumelene ngokuthi ngizovakasha kini ukuphela kwenyanga sengiholile .,0,isiZulu
"Wakubona kungcono ukuhlala noZongile kancane , ake nje azidelise ngaye emva kwalokho ebese ebuyisana nomkakhe .",0,isiZulu
"Ukuze uthole olunye ulwazi , yiya lapha : www.genderlinks.org.za noma vakashela isikhungo sokusebenza sakwaThusong .",0,isiZulu
"Bona Umbiko womhlaka 21 Masingana 2003 ; Report on Traditional Courts & Judicial Functions of Traditional Leaders 21 January 2003 : SA Law Commission , ikhasi 4 , nesigaba 12 no 20 woMthetho wokuPhathwa kwaBantu abaMnyama .",0,isiZulu
"Angikwesabi mina , uyezwa Asiphumele laphaya ngaphandle siqhuthane amakhizane .",0,isiZulu
Solly : Wenza kahle .,0,isiZulu
"Chaza ukuthi lomuntu ungaphansi kwesigaba ( a ) , ( b ) , ( c ) , ( d ) noma ( e ) weSigaba 56 soMthetho .",0,isiZulu
umkhize uphika ukuthi ufuna esokuba yiphini likaramaphosa,0,isiZulu
Qala kancane uhambe ngesivinini umzimba wakho okuvumela ukuba uhambe ngaso .,0,isiZulu
""" Kulungile-ke ngiyeke ngeke ngisalwa , ngiyashaeshu , eshu "" Wayesemanzi te ebusweni uPamela , kuhlangene amanzi nomjuluko wokujulukiswa yiminjunju .",0,isiZulu
"Ngendlela efanele , ngabona iJaji uJudge Heath ngaphendula imibuzo ayibuza .",0,isiZulu
Uprofesa wakwaZulu waklame impisi kanye ne-umshini wokupheka endlini yaseLusikisiki ngokuhambisana nezindinganiso ngaphakathi kwekilasi.,1,isiZulu
Icala elibhalwe ngo-2024 lwamemezela amarekhodi aphathelene nezicelo ngeSonto eledlule kusukela ngoJanuwari.,1,isiZulu
Umhlangano wamaKrestu waphawula ngezinkolelo kuhlelo lokuhlengwa ngaphansi kwengalo kaNkulunkulu.,1,isiZulu
Isikole uhlomule uhlolo olubalulekile njengoba bekulindelekile.,1,isiZulu
"6.7.10.1 Kumele kukwazi ukwenzeka ukuthi amacala asuka enkantolo yendabuko aye ezinkantolo zezimantshi ezinegunya lokulalela lawo macala uma ngokubona kwenkantolo yendabuko , icala lelo lidinga ukudluliswa .",0,isiZulu
Uhlelo lwezemvelo wasebenzisa ihhashi kanye ne-ikhabethe esibhedlela esiseduze njengoba kuchaziwe ngaphambilini ebusika ngo-2023.,1,isiZulu
i popcru ikhathazekile ngezokuphepha emajele,0,isiZulu
Izimayini zegolide yizona ezinabasebenzi abaningi eMbonini yezokumbiwa phansi kuneminye imikhakha ; ngakho-ke abasebenzi bazo basengcupheni enkulu yokuthola izifo ezihambisana nomgudu wokuphefumula kunabanye bezinye izimayini .,0,isiZulu
Inhlangano kazwelonke kwatholakale uhlelo lwezokuxhumana ezimisweni eziphakeme.,1,isiZulu
"Ukuze sinqume ukuthi ubani esizokumfaka imibuzo , Ngidinga ukwazi ukuthi ubani ohlala kuleli kheli .",0,isiZulu
Uphenyo lwakamuva wenze uhlelo lokusebenza lwezisebenzi emhlanganweni obalulekile.,1,isiZulu
"Uma kucaca ukuthi izidingo zalesi Sivumelwane azifezeki noma isicelo asinasisekele esigculisayo , Umkhandlu Olawulayo awubophezelekile ekwemukeleni isicelo .",0,isiZulu
"I-SciFest Africa ihlose ukuqeda ukungaqondakali nokwakha imiqondo emisha ngesayensi , ezobunjiniyela kanye nobuchwepheshe , ikakhulukazi intsha .",0,isiZulu
Inhlangano kazwelonke kubonise izindlela ezintsha zokuqeqesha ngokwemigomo esemthethweni.,1,isiZulu
"Uma kunoma yisiphi isigaba sokulalelwa kodaba , inkantolo ibona ukuthi kukhona izizathu ezibambekayo zokuthi ingaceli imvume ebhaliwe yabazali ngokuzala ingane , inkantolo ingacela umabhalane wenkantolo yezingane ukuthi akhiphe inothisi noma i-Form 22 ye-Notice to parent to advance reasons in terms of regulation 21 , 21 kulowo mzali .",0,isiZulu
"Ukwenza umbono wemikhuba kanye nolwazi lwamasiko / lwendabuko luphile ngaphakathi kwentsha , kusemqoka ukukhomba ukuqondana kanye nobugugu bokusiza kwale mikhuba namuhla ( Indlela intsha engazuza ngayo kuzona ngokuphathelene nenhlalonhle nezomnotho )",0,isiZulu
Umfundi omusha wasebenzisa impisi kanye ne-umshini wokupheka esikoleni saseMthatha ngaphandle kobunzima obukhulu ebusika ngo-2023.,1,isiZulu
Inhlangano kazwelonke kuxhumanise ubuchwepheshe obusetshenziswa ezifundweni ngokuhambisana nesikhathi.,1,isiZulu
Uma umsebenzi womkhumbi ehluleka ukwenza lokho okushiwo umthethonkambiso 2 wenza icala okuyothi uma elahlwa yicala ahlawulise imali noma avalelwe ejele isikhathi esingevile izinyanga eziyi-12 .,0,isiZulu
Umsebenzi wezandla kuphakamise amathuba okuhlola izindlela ezintsha ngokwemigomo esemthethweni.,1,isiZulu
owe ifp uveza uhlangothi oluhle lukamzolo,0,isiZulu
"Kuyinhloso ka MHSI ukuqinisekisa ukuthi abaqashi bahlonza izimo eziyingozi futhi bacubungule ubungcuphe ukuze bakhe amasu okuziqeda , okuzilawula kanjalo nokuzinciphisa .",0,isiZulu
Ngizohlala ngilinde iphephandaba elizobuya noLwazi ngaphambi kokuba ngihambe .,0,isiZulu
Uphenyo lwezibalo uSipho luhlanganiswe ulwazi oludingekayo izinsuku eziyishumi emhlanganweni wesifunda.,1,isiZulu
Inebhriji lokuqala elakhiwe ngokusemthethweni phezu komfula omkhulu eKapa elaziwa nge-Beinbrecht Bridge .,0,isiZulu
"Njengoba senivele nazi , i-Afrika ichumise ingcebo yayo yemvelo , eseyixhashazwe abantu abavela ngaphandle ukuze kuzofika manje .",0,isiZulu
"Ngonyaka we-1997 , cishe i-8% awo wonke ubhontshisi wesoya olinyelwa ukuhwebela ukuthola inzuzo e-United States aguguguqulwa ngokofuzo .",0,isiZulu
Abafundi abaningi wakhipha amathuba emfundo ezingeni eliphakeme.,1,isiZulu
"Ngenxa yezizathu zokuphepha , ezezimali kumbe ngokuphathelene nomsebenzi , uNgqongqoshe unakho ukuthi , ngokwakhe kumbe ngokwesicelo , akhiphe isaziso kwiGazethi kaHulumeni , esikhiphela izinhlaka ezithize ngaphandle kwesandla salesi sigaba soMthetho isikhathi esizokunqunywa uye uNgqongqoshe .",0,isiZulu
Uphenyo lwezibalo luhlaziywe inqubomgomo yomphakathi ngo-2023 ngaphansi kukaHulumeni omusha.,1,isiZulu
"Phakathi nale mbizo abafundi bafundiswa indlela yokubhala amaCV , indlela okufanele baziphathe ngayo phakathi nengxoxo yokufuna umsebenzi kanye nendlela abangenza ngayo lapho bengawutholi umsebenzi .",0,isiZulu
b ukuba ngamalungu oMbutho wamaRizevu ; noma c ukuba ngamalungu oMbutho wamaPhoyisa aseNingizimu Afrika noma isimo siphendukezelwe .,0,isiZulu
"Uma ethola isicelo esibhaliwe samalunga amane , uSihlalo engabiza umhlangano ozobanjwe ngokushesha lingakapheli isonto kusukela ngosuku athole ngalo isicelo .",0,isiZulu
Abantu bendawo wafundisa inkukhu kanye ne-isambulela endlini yaseLusikisiki ngemibandela ethile esinqunyiwe ebusika ngo-2023.,1,isiZulu
"Indlela ye-IDP igxile emgomweni wokusebenzisana , ukumelwa nokubamba iqhaza ngamalunga omphakathi , izakhamuzi nabathile abanentshisekelo ngaphakathi kumasipala , kanjalo nabamele ezinye izinhlaka zikahulumeni , ochwepheshe bemboni nabantu abanezinsiza .",0,isiZulu
Uthisha uhlaziye indlela yokusebenza entsha ngaphandle kwezinkinga.,1,isiZulu
Abaxhumanisi bephrojekthi kwahlaziye izindlela ezintsha zokuqeqesha ngezinga eliyanelisayo.,1,isiZulu
"Babukane , uMfaniseni amphendule ngokumkhombisa isithombe .",0,isiZulu
Isikhungo kubonise amacebo ahlelekile ngokuhlonishwa kwemigomo.,1,isiZulu
Umphathi wepulazi wacwaninga inyamazane kanye ne-isambulela emhlanganweni waseThekwini ngendlela ecacile nenembayo ngemuva kwesikhathi eside.,1,isiZulu
khona uma sengifikile kubo oNozi .,0,isiZulu
Abaholi bezemfundo kwatholakale imibiko yezinsuku ezedlule ngokwemigomo esemthethweni.,1,isiZulu
kucelwe umkhize angenelele kwelokusatshiswa kwabacwaningi,0,isiZulu
Uprofesa wakwaZulu wabona inkukhu kanye ne-umakhalekhukhwini eholweni labafundi njengoba kuchaziwe ngaphambilini ebusika ngo-2023.,1,isiZulu
nokuchitha isivumelwane esichazwe eSihlokweni 44 .,0,isiZulu
ifindo lomshado ngeke lisombulule inkinga yomuntu,0,isiZulu
Ukwedlulisa ingane kwelinye izwe kungenziwa kuphela uma sezenelisiwe izidingo zeSihloko 17 .,0,isiZulu
Abazali bezingane waklame inkukhu kanye ne-umshini wokupheka eholweni labafundi ngezinjongo zokuthuthukisa ulwazi eholidini eledlule.,1,isiZulu
Umhlangano wamaKrestu wacela ukuthula ngemfundiso kaThixo phambi kwesonto.,1,isiZulu
"Kuyiqiniso ukuthi ezinye izimishini beziqonde ukuthi sinye isipho uNkulunkulu asemukelayo , yimali , isibonelo sokungadingeki emehlweni azo wumkhiqizo wokusanhlamvu , izithelo kanye nezilwane .",0,isiZulu
Nami ngabona nje sekuphelile sesehlukana .,0,isiZulu
Kuhlongozwa nokuthi uNobhala wezokuVikela abe yiNhloko yoMnyango futhi abe ngumgcini wamabhuku ezimali zoMnyango njengoba kulindeleke ngokoMthetho wezeZimali .,0,isiZulu
Umbuzo 5 : Unolwazi olwenele lokuthi ungathatha izinqumo ?,0,isiZulu
Sokukhishwa kwesitifiketi sokukhiqiza isikhiqizi mandlafuel inqubomgomo 34.00 .,0,isiZulu
Uhlelo lokulungisa luyeza naseMsunduzi .,0,isiZulu
Isikhungo senkolo wahlela umsebenzi womoya ngemfundiso kaThixo phambi kwesonto.,1,isiZulu
Ukuthuthukisa ubungcono bokuphatha lezo zinto ezingaphezulu nokwandisa inzuzo nakusasa kuzochazwa kuleli phephandaba ( Pula / Imvula ) ngezinyanga ezizayo .,0,isiZulu
Isikhungo senkolo wavumelana nabafundi ngemfundiso kaThixo ezinsukwini eziyishumi ezedlule.,1,isiZulu
Umthandazo wabafundi wahlanganisa abalandeli emhlanganweni waseSoweto ngokwesikhathi esinqunyiwe.,1,isiZulu
"Abafundi bazoya eklasini elihamba ngamasondo , i-Edutrain , beya emyuziyemu wase-Simon's Town lapho beyokwethulwa ezweni elikhethekile lamaphengwini noshaka .",0,isiZulu
"Ayikho yonke leyo nto Phumla , bayangiqambela .",0,isiZulu
Abaseshi baseNdwedwe babopha indoda eyayisolwa ngokuba ngungqondongqondo ekwebiweni kwezinkomo endaweni yaseNdwedwe .,0,isiZulu
Ngaphambi kokumiswa komthetho wePhalamende okuphawulwe ngawo esigabeni 65(2) womthethosisekelo omusha onqunywe yiSishayamthetho sesifundazwe ngasinye ngokwenqubo yaleso sifundazwe ngokulandela igunya eligunyaze izithunywa zaso okuvota egameni loMkhandlu sezifundazwe sikazwelonke .,0,isiZulu
"Wagcina ngokuwufaka , yahliphizeka i-hair style yakhe ayeyenziwe nguPhumla ekuseni ngalelo langa .",0,isiZulu
Umfundi uphothule ulwazi olusha oluqukethwe ebhukwini ngaphandle kwezinkinga.,1,isiZulu
Ithimba lezentuthuko kuphumeleliswe amathuba okuhlola izindlela ezintsha ngokwemigomo esemthethweni.,1,isiZulu
"Imali engu-R9,6 million noma isengezo sika-25,8% icelelwe i-akhawunti yemithi ukuze sikwazi ukubhekana nokuphuma ngokushesha kwemithi ngenxa yohlelo lwemishanguzo yengculazi , izidingo ezikhulayo zeziguli kanye nokukhuphuka kwenani lemithi ngenxa yokwehla kwamandla emali .",0,isiZulu
Isifundo sikaProf Mthembu luhlaziywe amarekhodi aphathelene nezicelo ngenyanga edlule emhlanganweni kaMasipala.,1,isiZulu
Abazali bezingane wakwazi ukusebenzisa inkukhu kanye ne-ithebula endaweni yomphakathi ngendlela ecacile nenembayo ngaphakathi kwekilasi.,1,isiZulu
Isikhungo kubonise amathuba okuhlola izindlela ezintsha ngokuhambisana nesikhathi.,1,isiZulu
"Umshwana 14 uhlinzekela izikhala ezingavela ngenxa yokungafaneleki , yokwehluleka ukwethamela imihlangano elandelanayo ngaphandle kwemvume , noma ukukhishwa esikhundleni .",0,isiZulu
Uphenyo lwezibalo uMnu Dlamini lwabonisa imiphumela yokuhlolwa amaviki amabili ngesicelo sikaNkk Zuma.,1,isiZulu
Kusheshe kwasa ngempela Lavi njengoba nawe uke washo ukuthi kusheshile ukusa kwanamuhla .,0,isiZulu
Kuthathwa izinyathelo zokukhulisa ithamo lokugcinwa kwemishini kaEskom .,0,isiZulu
Abazali bezingane wazisa inkukhu kanye ne-ibhodwe endaweni yomphakathi njengoba kuchaziwe ngaphambilini ngemuva kwesikhathi eside.,1,isiZulu
Umphathi wepulazi wahlola ihhashi kanye ne-isambulela esibhedlela esiseduze ngendlela ecacile nenembayo ngaphakathi kwekilasi.,1,isiZulu
Irizevu yomkhakha ka-B - imisebenzi yokusekela :,0,isiZulu
Isisebenzi wakhipha inqubomgomo yomphakathi emhlanganweni obalulekile.,1,isiZulu
inombolo kamazisi ( ye-ID ) noma inombolo yepasipoti,0,isiZulu
"INxusa laseNingizimu Afrika e-Athens , eGreece , liqinisekisiwe eBosnia naseHerzegovina ngokuba isakhamuzi sangaphandle .",0,isiZulu
sonto : [ Enikina ikhanda . ],0,isiZulu
"lembali kusukela kudala iwuphawu lesifundazwe , iphinde imele ubuhle bemvelo bakwa Zulu Natal .",0,isiZulu
"Noma kunjalo , umbuso uhlinzeke ngamalinge ahlonzwe yisigaba 70a soMthetho Wenqubo yoBugebengu 51 ka 1951 ngendlela ochitshiyelwe ngayo ukusiza ofakazi bezingane .",0,isiZulu
"e zifake isandla kwizinhlelo zeziphathimandla zezithuthi zabagibeli bomphakathi emgaqweni , iBhodi nezinye iziphathimandla , kanye f nokwenza eminye imisebenzi ebekwe u-MEC noma yimithetho yomasipala , noma enconywe kwimihlahlandlela eshicilelwe nguMEC noma yisiphathimandla sedolobhakazi .",0,isiZulu
Ditlhamo tÃ...Â¡e o lebeletÃ...Â¡ego go di hira di tla hwetÃ...Â¡agala ka nako ye o di nyakago goba o tlo di emela mola sehla se tÃ...Â¡wela pele ?,0,isiZulu
Ababizwe yiBhodi 55 Ukufaka isicelo sokubuyekezwa kodaba nguNgqongqoshe .,0,isiZulu
izinhlangano zingenelela kolomfundi,0,isiZulu
Uphenyo lwesayensi kwahlaziye uhlaka lokusebenza lwezemfundo ngokwemigomo esemthethweni.,1,isiZulu
"d ngezinqubo zolawulo olwenzeka ngokwesigaba- 9 lapho kukhishwa ukwamukelwa kwedizayini eyisendlalelo ngokwesigatshana - ; kanye e nethuba , ngesikhathi nangendlela efanele , lokuhambisa izimvo mayelana nomdwebo wedizayini eyisendlalelo kanye nombiko wezemvelo .",0,isiZulu
Ibhodi kufanele lenze okufanele ukuba kugcinwe amaminithi emihlangano yalo nokuba kunikezwe wonke amalunga kanye noNgqongqoshe imifanekiso yamaminithi .,0,isiZulu
Umthandazo wabafundi wahlanganisa abalandeli emithandazweni yomphakathi ngokuhlanganyela nabakhulekeli.,1,isiZulu
Uthisha waseNanda wathengisela inyoni kanye ne-ikhabethe eholweni labafundi ngokuhambisana nezindinganiso eholidini eledlule.,1,isiZulu
Uhlelo lwezokuxhumana kubonise indlela yokuphatha kahle ngokwesivumelwano esibhalwe phansi.,1,isiZulu
Isigaba -54 sisebenza nezinguquko ezidingwa yingqikithi yokuhlangana noma yokwedlulisa eziphawulwe esigatshaneni 1 .,0,isiZulu
Umphathi wepulazi wakwazi ukusebenzisa inyamazane kanye ne-ibhayisikili endaweni yomphakathi ngezinjongo zokuthuthukisa ulwazi eholidini eledlule.,1,isiZulu
Isikole wakhipha ubufakazi besifundo ngenhloso yokuthuthukisa ulwazi.,1,isiZulu
""" Nami baba sangitshela lawo mazwi mhla sisemngcwabeni wabo .",0,isiZulu
AmaLungu ase-NA akhethwa ngohlelo olubizwa ngokuthi ukumelwa okulinganayo .,0,isiZulu
Nawe Mbopha kaSithayi !,0,isiZulu
Uphenyo lwakamuva wenze ubufakazi besifundo ngaphambi kokuphela kwesonto.,1,isiZulu
Uphenyo lwakamuva uphothule inkulumo mayelana necebo ngaphandle kwezinkinga.,1,isiZulu
Abantu bendawo wacwaninga ingulube kanye ne-ibhayisikili endlini yaseLusikisiki njengoba kuchaziwe ngaphambilini eholidini eledlule.,1,isiZulu
Isisebenzi esiqavile wahlola inyamazane kanye ne-ikhabethe emapulazini aseKwaMashu ngaphandle kobunzima obukhulu ebusika ngo-2023.,1,isiZulu
"Ngesikhathi sokwethulwa kweNkulumo Ngesimo Sezwe , okubizwa ngokujwayelekile ngokuthi "" Ukuvulwa kwePhalamende "" , zombili izinhlangothi zeParliament Street ziphahlwa yiCivil Guards of Honour .",0,isiZulu
Inkolo yesintu wavumelana nabafundi kuvangeli olutsha ezinsukwini eziyishumi ezedlule.,1,isiZulu
Mina engisayine lapha .,0,isiZulu
Uphenyo lwesayensi kwamukele umgomo omusha ngaphansi kokwengamela okuqinile.,1,isiZulu
AbaMhlophe baxoshwa ngenxa yokuphatha kabi abaMnyama .,0,isiZulu
UMasipala wase-Durban umemezele izinsiza zabantu njengokwesimemezelo sabefundisi.,1,isiZulu
"Uma umnikazi wanoma iyiphi imayini engagculisa inkantolo noma iphoyisa elithintekayo ngokulingana kokungenzeka ukuthi okusansimbi eyigugu okungabunjiwe noma okungalungisiwe ngokuphelele osekunikezwe noma okuzonikezwa umbuso ngokwalesi sigaba , uMthetho weNqubo yobugebengu ka-1977 uMthetho ongunombolo 51 ka-1997 noma , yinoma yimuphi omunye umthetho okwakumbiwa kuleyo mayini futhi okungachithwanga ngumnini wemayini , lokho okusansimbi eyigugu kufanele kubuyiselwe kulowo mnikazi .",0,isiZulu
"Uma isikhalo sakho sibhekene nomsebenzi womnyango wokulungiswa kwezimilo , ungabhalela U Khomishane Wezamajele ( Wezokulungiswa Kwezimilo ) noma uMhloli Wamajaji .",0,isiZulu
Umgwaqo osohlangothini lwesokunxele kwi-NMR Avenue uzobekelwa ukuthi izimoto zikwazi ukufinyelela ezindaweni zokupaka enkundleni yebhola lezinyawo .,0,isiZulu
Uhlelo olusha uhlomule indlela yokusebenza entsha ngokuhambisana nezimiso.,1,isiZulu
Isifundo sikaProf Mthembu uLungelo luhlaziywe indlela yokubala izindleko ngo-2023 ngaphansi kukaHulumeni omusha.,1,isiZulu
Isikhungo kuphakamise izindlela ezintsha zokuqeqesha ngezinga eliyanelisayo.,1,isiZulu
Liyini Iviki Lezifundazwe le-NCOP ?,0,isiZulu
